TimeStamp,0_kbmemfree,0_kbmemused,0_X..memused,0_kbbuffers,0_kbcached,0_kbactive,0_kbinact,0_kbdirty,0_kbswpfree,0_kbswpused,0_kbswpcad,0_X..swpcad,0_dentunusd,0_inode.nr,0_plist.sz,0_ldavg.5,0_temp1_degC,0_temp1_.temp,0_temp2_degC,0_temp2_.temp,0_temp3_degC,0_temp3_.temp,0_temp4_degC,0_temp4_.temp,0_X.dev.mapper.cloud..2.root_MBfsfree,0_X.dev.mapper.cloud..2.root_MBfsused,1_kbmemfree,1_kbmemused,1_X..memused,1_kbbuffers,1_kbcached,1_kbactive,1_kbinact,1_dentunusd,1_inode.nr,1_ldavg.5,1_ldavg.15,1_X.dev.mapper.cloud..3.root_MBfsfree,1_X.dev.mapper.cloud..3.root_MBfsused,1_X.dev.mapper.cloud..3.root_.fsused,2_sum_intr.s,2_i140_intr.s,2_kbmemfree,2_kbmemused,2_X..memused,2_kbbuffers,2_kbcached,2_kbcommit,2_X..commit,2_kbactive,2_file.nr,2_runq.sz,2_plist.sz,2_ldavg.1,2_ldavg.5,2_ldavg.15,2_totsck,2_tcpsck,2_irec.s,2_idel.s,2_iseg.s,2_temp1_degC,2_temp1_.temp,2_temp2_degC,2_temp2_.temp,2_temp3_degC,2_temp3_.temp,2_temp4_degC,2_temp4_.temp,2_X.dev.mapper.cloud..7.root_MBfsfree,2_X.dev.mapper.cloud..7.root_MBfsused,2_X.dev.mapper.cloud..7.root_.fsused,2_X.dev.mapper.cloud..7.root_.ufsused,2_X.dev.mapper.cloud..7.root_Ifree,2_X.dev.mapper.cloud..7.root_Iused,3_all_..soft,3_cpu13_.sys,3_cpu13_.soft,3_cswch.s,3_sum_intr.s,3_i127_intr.s,3_i128_intr.s,3_i129_intr.s,3_i130_intr.s,3_i131_intr.s,3_i132_intr.s,3_i133_intr.s,3_kbmemfree,3_kbmemused,3_X..memused,3_kbbuffers,3_kbcached,3_kbcommit,3_X..commit,3_kbactive,3_kbdirty,3_file.nr,3_runq.sz,3_plist.sz,3_ldavg.1,3_ldavg.5,3_ldavg.15,3_eth1_rxpck.s,3_eth1_txpck.s,3_eth1_txkB.s,3_totsck,3_tcpsck,3_irec.s,3_idel.s,3_orq.s,3_iseg.s,3_oseg.s,3_temp1_degC,3_temp1_.temp,3_temp2_degC,3_temp2_.temp,3_temp3_degC,3_temp3_.temp,3_temp4_degC,3_temp4_.temp,3_X.dev.mapper.cloud..8.root_MBfsfree,3_X.dev.mapper.cloud..8.root_MBfsused,3_X.dev.mapper.cloud..8.root_.fsused,3_X.dev.mapper.cloud..8.root_.ufsused,3_X.dev.mapper.cloud..8.root_Ifree,3_X.dev.mapper.cloud..8.root_Iused,4_cpu0_.usr,4_cpu0_.idle,4_cpu2_.usr,4_cpu2_.idle,4_cpu4_.idle,4_cpu8_.idle,4_cpu10_.usr,4_sum_intr.s,4_kbmemfree,4_kbmemused,4_X..memused,4_kbbuffers,4_kbcached,4_kbcommit,4_X..commit,4_kbactive,4_kbinact,4_file.nr,4_runq.sz,4_plist.sz,4_ldavg.1,4_ldavg.5,4_ldavg.15,4_totsck,4_tcpsck,4_tcp.tw,4_irec.s,4_idel.s,4_iseg.s,4_temp1_degC,4_temp1_.temp,4_temp2_degC,4_temp2_.temp,4_temp3_degC,4_temp3_.temp,4_temp4_degC,4_temp4_.temp,4_X.dev.mapper.cloud..9.root_MBfsfree,4_X.dev.mapper.cloud..9.root_MBfsused,4_X.dev.mapper.cloud..9.root_.fsused,4_X.dev.mapper.cloud..9.root_.ufsused,4_X.dev.mapper.cloud..9.root_Ifree,4_X.dev.mapper.cloud..9.root_Iused,5_all_..idle,5_sum_intr.s,5_i136_intr.s,5_i137_intr.s,5_i138_intr.s,5_i139_intr.s,5_i140_intr.s,5_i141_intr.s,5_i142_intr.s,5_kbmemfree,5_kbmemused,5_X..memused,5_kbbuffers,5_kbcached,5_kbcommit,5_X..commit,5_kbactive,5_kbinact,5_kbdirty,5_kbswpfree,5_kbswpused,5_kbswpcad,5_X..swpcad,5_dentunusd,5_inode.nr,5_plist.sz,5_eth1_rxpck.s,5_eth1_txpck.s,5_eth1_txkB.s,5_totsck,5_tcpsck,5_irec.s,5_idel.s,5_orq.s,5_iseg.s,5_oseg.s,5_temp1_degC,5_temp1_.temp,5_temp2_degC,5_temp2_.temp,5_temp3_degC,5_temp3_.temp,5_temp4_degC,5_temp4_.temp,5_X.dev.mapper.cloud..5.root_MBfsfree,5_X.dev.mapper.cloud..5.root_MBfsused,5_X.dev.mapper.cloud..5.root_.fsused,1_RxPacktes,1_RxBytes,4_RxPacktes,4_RxBytes,5_RxPacktes,5_RxBytes,6_RxPacktes,6_RxBytes,0_TxPacktes,0_TxBytes,1_RxPacktes,1_RxBytes,4_RxPacktes,4_RxBytes,5_RxPacktes,5_TxPacktes,5_RxBytes,5_TxBytes,6_RxPacktes,6_TxPacktes,6_RxBytes,15_RxPacktes,15_RxBytes,17_TxPacktes,17_TxBytes,20_TxPacktes,20_TxBytes,21_RxPacktes,21_RxBytes,22_RxPacktes,22_TxPacktes,22_RxBytes,22_TxBytes,23_RxPacktes,23_TxPacktes,23_RxBytes,23_TxBytes,24_RxPacktes,24_TxPacktes,24_RxBytes,25_RxPacktes,25_TxPacktes,25_RxBytes,25_TxBytes,29_RxPacktes,29_RxBytes,30_TxPacktes,30_TxBytes,31_RxPacktes,31_RxBytes,32_TxPacktes,32_TxBytes,34_RxPacktes,34_RxBytes,35_RxPacktes,35_TxPacktes,35_RxBytes,35_TxBytes,36_RxPacktes,36_TxPacktes,36_TxBytes,37_RxPacktes,37_TxPacktes,37_RxBytes,37_TxBytes,38_RxPacktes,38_TxPacktes,38_RxBytes,40_TxPacktes,40_TxBytes,41_RxPacktes,41_RxBytes,42_TxPacktes,42_TxBytes,43_RxPacktes,43_RxBytes
1479409835,38150244,27813244,42.16,188960,26287256,14840600,11726664,264,66900716,195856,39908,20.38,78638,93629,487,0.11,22.0,31.43,21.5,30.71,22.5,32.14,22.5,32.14,197255,207286,36535156,29428332,44.61,110272,27843516,16437220,11620852,101006,131611,0.06,0.1,178353,226188,55.91,30148.0,319.0,34325332,31638156,47.96,144224,26211148,12288748,9.24,19945744,3696,56,1551,37.19,28.69,43.2,315,47,1116.0,1116.0,1121.0,35.0,50.0,35.0,50.0,37.75,53.93,37.75,53.93,217761,186780,46.17,51.26,25942688,370016,0.08,2.97,1.98,73998.0,43917.0,830.0,260.0,406.0,254.0,503.0,179.0,130.0,36955296,29009824,43.98,224512,23528772,13459044,10.11,18857512,2796,5520,33,1602,23.68,23.21,41.06,7389.0,3977.0,4662.97,412,49,1617.0,1617.0,1747.0,1633.0,4054.0,37.5,53.57,36.0,51.43,37.5,53.57,37.5,53.57,277893,126776,31.33,36.41,25874317,438387,58.59,13.13,59.18,11.22,10.31,6.32,60.2,35894.0,31769096,34194392,51.84,185340,28144696,14336444,10.77,21518088,10977196,6096,57,1838,40.34,35.52,48.7,507,46,3,1007.0,1007.0,972.0,41.38,59.11,41.38,59.11,41.75,59.64,41.75,59.64,154835,249706,61.73,66.81,25843762,468942,99.2,11111.0,1146.0,1508.0,1012.0,1221.0,1073.0,1075.0,1089.0,36860552,29102936,44.12,141520,27496800,614088,0.46,16644368,11079712,108,67030392,66180,11220,16.95,93547,90462,447,11650.0,11260.0,12445.82,520,221,5287.0,5287.0,8078.0,5277.0,11073.0,24.62,35.18,24.62,35.18,21.5,30.71,22.5,32.14,81426,323115,79.87,621,42152,1143,77583,2788,3986990,692,46976,1764,119735,621,42152,1143,77583,2788,690,3986990,46844,692,2835,46976,1179,79908,1176,79710,1748,118625,1746,118493,2684,609,3836993,41327,606,2663,41129,6438504,682,2838,46244,2842,685,4066324,46442,1192,80806,1196,81046,678,46128,678,46128,1937,131505,573,2489,38707,5942596,9546,2513,170458,2781,671,3980496,45506,670,2786,45436,1134,76923,1140,77377,665,45318,664,45240
1479409836,38148836,27814652,42.17,188960,26287544,14840840,11726676,296,66900716,195856,39908,20.38,78638,93629,487,0.11,21.75,31.07,21.5,30.71,22.5,32.14,22.5,32.14,197255,207286,36534436,29429052,44.61,110276,27843512,16437220,11620852,101006,131611,0.06,0.1,178353,226188,55.91,24332.0,406.0,34255520,31707968,48.07,144224,26211276,12677596,9.53,20020732,3744,57,1586,37.19,28.69,43.2,314,46,1238.0,1238.0,1231.0,35.0,50.0,35.0,50.0,38.0,54.29,38.0,54.29,217761,186780,46.17,51.26,25942688,370016,0.17,5.05,4.04,75076.0,43095.0,1381.0,193.0,512.0,312.0,939.0,174.0,118.0,36857028,29108092,44.13,224512,23516744,13760028,10.34,18968744,2544,5616,24,1637,23.68,23.21,41.06,9061.0,4259.0,4759.06,413,51,2445.0,2445.0,2138.0,2435.0,4657.0,37.0,52.86,36.0,51.43,38.12,54.46,38.12,54.46,277893,126776,31.33,36.41,25874317,438387,66.33,11.22,73.47,11.22,10.42,15.31,62.89,33741.0,31852668,34110820,51.71,185340,28145456,13974892,10.5,21405080,10977472,6048,62,1806,41.51,35.84,48.74,507,46,3,972.0,972.0,971.0,41.12,58.75,41.12,58.75,41.5,59.29,41.5,59.29,154835,249706,61.73,66.81,25843762,468942,99.08,11351.0,1075.0,1383.0,988.0,1155.0,1177.0,1206.0,1310.0,36862424,29101064,44.12,141520,27496800,614088,0.46,16644344,11079712,108,67030392,66180,11220,16.95,93547,90458,447,12218.0,11509.0,12710.44,516,217,5318.0,5318.0,8231.0,5316.0,11429.0,24.5,35.0,24.5,35.0,21.5,30.71,22.5,32.14,81426,323115,79.87,775,52687,1165,78832,2543,3657819,577,38939,1940,131519,775,52687,1165,78832,2543,576,3657819,38873,577,2527,38939,1111,75710,1112,75776,1936,131355,1940,131667,2678,615,3868798,41318,617,2704,41450,6426000,573,2530,38639,2528,574,3639822,38705,1122,76348,1119,76150,795,54103,795,54103,1900,129354,658,2735,44256,6393419,9455,2549,172896,2577,592,3706243,39953,590,2571,39813,1174,79506,1170,79178,783,53263,782,53197
1479409837,38148544,27814944,42.17,188960,26288724,14841564,11727148,324,66900716,195856,39908,20.38,78638,93629,487,0.11,21.5,30.71,21.38,30.54,22.5,32.14,22.5,32.14,197255,207286,36534752,29428736,44.61,110276,27843548,16437236,11620868,101006,131611,0.06,0.1,178353,226188,55.91,26008.0,346.0,34356092,31607396,47.92,144224,26211432,12335852,9.27,19950416,3696,49,1551,37.19,28.69,43.2,314,46,1279.0,1279.0,1281.0,35.0,50.0,35.0,50.0,37.5,53.57,37.5,53.57,217761,186780,46.17,51.26,25942688,370016,0.17,2.0,4.0,82663.0,44192.0,1058.0,165.0,497.0,341.0,496.0,161.0,172.0,37012228,28952892,43.89,224512,23519152,13124180,9.86,18815584,2664,5472,36,1567,24.18,23.32,41.0,8705.0,4498.0,4997.87,412,50,1836.0,1836.0,1913.0,1835.0,5032.0,37.12,53.04,36.0,51.43,38.12,54.46,38.12,54.46,277892,126777,31.33,36.41,25874317,438387,61.22,7.14,71.43,8.16,11.11,9.28,67.35,27272.0,31763900,34199588,51.85,185340,28146072,14311188,10.76,21504216,10977668,6048,56,1838,41.51,35.84,48.74,507,46,3,983.0,983.0,983.0,41.38,59.11,41.38,59.11,42.0,60.0,42.0,60.0,154835,249706,61.73,66.81,25843762,468942,99.16,10543.0,1176.0,1434.0,1030.0,1291.0,1267.0,1266.0,1321.0,36862380,29101108,44.12,141520,27496868,614088,0.46,16644468,11079736,176,67030392,66180,11220,16.95,93547,90460,447,12577.0,11437.0,12557.81,518,219,5763.0,5763.0,8741.0,5762.0,12148.0,24.88,35.54,24.88,35.54,21.5,30.71,22.5,32.14,81426,323115,79.87,782,53330,1115,76098,2633,3786370,658,44458,1891,128940,782,53330,1115,76098,2633,662,3786370,44722,658,2641,44458,1201,81542,1203,81674,1908,130106,1910,130238,2799,690,4038385,46998,690,2799,46998,6667346,656,2587,44430,2570,654,3698942,44298,1178,80100,1173,79726,779,53317,774,52975,2007,137363,707,2992,48160,7098893,10677,2721,186069,2642,652,3809390,44202,656,2648,44466,1118,76320,1125,76800,786,53683,786,53683
1479409839,38147136,27816352,42.17,188960,26289808,14842732,11727100,384,66900716,195856,39908,20.38,78638,93629,487,0.11,21.5,30.71,21.5,30.71,22.5,32.14,22.5,32.14,197255,207286,36534436,29429052,44.61,110276,27843608,16437264,11620896,101006,131611,0.06,0.1,178353,226188,55.91,29449.0,228.0,34154644,31808844,48.22,144224,26211696,13131488,9.87,20146036,3840,62,1621,38.7,29.14,43.27,315,46,1073.0,1073.0,1073.0,35.0,50.0,35.0,50.0,37.62,53.75,37.62,53.75,217761,186780,46.17,51.26,25942687,370017,0.17,4.12,5.15,77767.0,41342.0,1247.0,231.0,684.0,386.0,612.0,283.0,131.0,37032112,28933008,43.86,224512,23503280,13143212,9.88,18816380,2948,5424,37,1567,24.18,23.32,41.0,10387.0,5325.0,5859.24,413,50,2169.0,2169.0,2763.0,2162.0,5203.0,37.0,52.86,36.5,52.14,38.0,54.29,38.0,54.29,277892,126777,31.33,36.41,25874317,438387,73.79,5.83,71.13,8.25,5.05,11.11,68.69,33558.0,31674380,34289108,51.98,185340,28147340,14648388,11.01,21580996,10978124,6096,61,1873,41.51,35.84,48.74,508,47,3,1184.0,1184.0,1184.0,41.12,58.75,41.12,58.75,42.0,60.0,42.0,60.0,154835,249706,61.73,66.81,25843762,468942,99.08,10566.0,1236.0,1433.0,888.0,1475.0,1132.0,1228.0,1459.0,36863944,29099544,44.11,141520,27496932,614088,0.46,16644536,11079760,8,67030392,66180,11220,16.95,93547,90463,447,12274.0,12092.0,13492.26,521,222,5982.0,5982.0,9087.0,5972.0,12720.0,25.0,35.71,25.0,35.71,21.5,30.71,22.5,32.14,81426,323115,79.87,627,42438,1141,77431,2732,3915855,660,44738,1775,120331,627,42438,1141,77431,2732,659,3915855,44672,660,2704,44738,1133,77018,1136,77216,1788,121285,1783,120955,2588,647,3718987,43614,647,2586,43614,6220973,656,2575,44414,2574,652,3685072,44138,1134,76936,1140,77332,670,45360,667,45130,1887,128347,661,2690,44811,6373410,9192,2550,173302,2602,652,3725957,44162,652,2601,44162,1152,78217,1146,77791,655,44254,653,44098
1479409840,38146520,27816968,42.17,188960,26290092,14843308,11726780,412,66900716,195856,39908,20.38,78638,93629,487,0.11,21.5,30.71,21.5,30.71,22.62,32.32,22.62,32.32,197255,207286,36534724,29428764,44.61,110276,27843608,16437264,11620896,101006,131611,0.06,0.1,178353,226188,55.91,29845.0,235.0,34208280,31755208,48.14,144228,26211844,12800500,9.62,20080184,3744,54,1586,38.7,29.14,43.27,315,45,1192.0,1192.0,1190.0,35.5,50.71,35.5,50.71,38.0,54.29,38.0,54.29,217760,186781,46.17,51.26,25942687,370017,0.25,6.93,4.95,75301.0,39639.0,1092.0,283.0,662.0,375.0,499.0,447.0,184.0,37036932,28928188,43.85,224512,23500784,13124316,9.86,18810740,3084,5472,32,1567,24.18,23.32,41.0,9851.0,4868.0,5390.28,411,49,2162.0,2162.0,2864.0,2179.0,5432.0,37.0,52.86,36.88,52.68,38.5,55.0,38.5,55.0,277892,126777,31.33,36.41,25874317,438387,72.34,4.26,71.72,7.07,7.14,10.1,70.53,35312.0,31661452,34302036,52.0,185340,28147980,14436412,10.85,21600008,10978296,6048,52,1838,41.51,35.84,48.74,507,46,3,1150.0,1150.0,1148.0,41.38,59.11,41.38,59.11,42.0,60.0,42.0,60.0,154834,249707,61.73,66.81,25843762,468942,98.99,12352.0,1494.0,1630.0,973.0,1442.0,1181.0,1208.0,1286.0,36862960,29100528,44.12,141520,27496964,614088,0.46,16644536,11079772,48,67030392,66180,11220,16.95,93547,90461,447,14011.0,13668.0,15047.46,519,219,6222.0,6222.0,9355.0,6224.0,12903.0,24.75,35.36,24.75,35.36,22.0,31.43,22.38,31.96,81426,323115,79.87,774,52857,1119,76076,2491,3575342,653,44147,1886,128447,774,52857,1119,76076,2491,654,3575342,44213,653,2507,44147,1029,69886,1030,69952,1886,128369,1895,129023,2538,637,3640305,43384,635,2507,43252,5997453,644,2523,43529,2547,648,3658836,43805,1045,71146,1047,71290,774,52801,776,52929,1770,120288,623,2423,42271,5728091,8864,2399,162955,2577,639,3705892,43195,644,2577,43525,1130,76858,1129,76792,762,52029,763,52107
1479409842,38146676,27816812,42.17,188960,26291432,14844568,11726808,472,66900716,195856,39908,20.38,78638,93629,487,0.11,22.0,31.43,22.0,31.43,22.88,32.68,22.88,32.68,197255,207286,36534636,29428852,44.61,110284,27843724,16437324,11621012,101006,131611,0.06,0.1,178353,226188,55.91,31329.0,316.0,34310520,31652968,47.99,144228,26212096,12824048,9.64,19977628,3888,52,1621,38.7,29.14,43.27,315,46,1059.0,1059.0,1056.0,35.5,50.71,35.5,50.71,38.0,54.29,38.0,54.29,217760,186781,46.17,51.26,25942687,370017,0.21,8.91,4.95,77036.0,38431.0,1423.0,223.0,726.0,283.0,686.0,369.0,192.0,37143896,28821224,43.69,224516,23509848,12771332,9.6,18696720,2424,5376,39,1532,25.53,23.61,41.0,8325.0,4901.0,5240.82,412,50,2440.0,2440.0,3050.0,2418.0,5500.0,37.5,53.57,36.88,52.68,39.0,55.71,39.0,55.71,277892,126777,31.33,36.41,25874317,438387,63.16,14.74,67.0,8.0,14.43,16.49,65.31,29690.0,31916268,34047220,51.62,185340,28149476,13633784,10.25,21345736,10979004,5856,59,1768,43.23,36.29,48.81,505,45,4,1094.0,1094.0,1094.0,41.38,59.11,41.38,59.11,42.0,60.0,42.0,60.0,154834,249707,61.73,66.81,25843762,468942,99.16,11410.0,1315.0,1355.0,976.0,1351.0,1207.0,1160.0,1180.0,36866780,29096708,44.11,141520,27497000,614088,0.46,16644560,11079784,128,67030392,66180,11220,16.95,93547,90459,447,12890.0,12077.0,13328.63,517,218,5725.0,5725.0,8677.0,5722.0,11996.0,25.0,35.71,25.0,35.71,21.5,30.71,22.5,32.14,81426,323115,79.87,680,46117,1068,72076,2951,4271230,736,49800,1745,117995,680,46117,1068,72076,2951,731,4271230,49458,736,2941,49800,1075,72995,1074,72929,1757,118963,1752,118621,2861,748,4127486,50521,748,2883,50637,6816785,743,2976,50262,3032,744,4390097,50328,1085,73575,1080,73245,685,46415,692,46877,1759,119608,763,2691,51695,6293011,9058,2517,170949,3094,752,4479392,50892,753,3069,50958,1062,71720,1062,71744,673,45559,673,45571
1479409843,38144608,27818880,42.17,188960,26292484,14845276,11727136,500,66900716,195856,39908,20.38,78638,93629,487,0.11,22.0,31.43,21.62,30.89,22.5,32.14,22.5,32.14,197255,207286,36534572,29428916,44.61,110284,27843724,16437324,11621012,101006,131611,0.06,0.1,178353,226188,55.91,27796.0,252.0,34097076,31866412,48.31,144228,26212228,13094448,9.84,20168140,3888,53,1621,38.7,29.14,43.27,315,46,1111.0,1111.0,1110.0,35.62,50.89,35.62,50.89,38.25,54.64,38.25,54.64,217760,186781,46.17,51.26,25942687,370017,0.13,4.04,4.04,76191.0,40724.0,1232.0,269.0,824.0,325.0,435.0,419.0,113.0,37070620,28894500,43.8,224516,23515008,13049488,9.81,18768300,2592,5424,33,1567,25.53,23.61,41.0,10918.0,5329.0,5845.67,412,50,2350.0,2352.0,2840.0,2350.0,4924.0,37.25,53.21,37.0,52.86,39.0,55.71,39.0,55.71,277892,126777,31.33,36.41,25874317,438387,67.68,10.1,65.0,11.0,14.14,13.73,70.3,28685.0,31982408,33981080,51.51,185344,28150284,13595676,10.22,21288196,10979112,5904,58,1768,43.23,36.29,48.81,506,46,4,986.0,986.0,1022.0,41.5,59.29,41.5,59.29,42.0,60.0,42.0,60.0,154834,249707,61.73,66.81,25843762,468942,99.16,11307.0,1379.0,1236.0,962.0,1317.0,1182.0,1111.0,1152.0,36865264,29098224,44.11,141520,27497064,614088,0.46,16644692,11079820,192,67030392,66180,11220,16.95,93547,90459,447,12023.0,11517.0,12619.05,517,218,5477.0,5477.0,8396.0,5480.0,11670.0,25.0,35.71,25.0,35.71,21.5,30.71,22.5,32.14,81426,323115,79.87,664,45237,1059,72183,2825,4051010,758,51453,1725,117540,664,45237,1059,72183,2825,763,4051010,51795,758,2822,51453,996,67560,998,67692,1728,117714,1728,117726,2815,765,4023427,51792,768,2816,51874,6724373,779,2856,52899,2807,776,4016212,52701,998,67716,1002,67980,656,44869,655,44803,1631,110630,711,2774,48032,6489939,8630,2348,159082,2769,781,3952052,52959,778,2791,52761,1063,72471,1061,72309,668,45641,669,45707
1479409844,38143508,27819980,42.17,188960,26293152,14845564,11727492,528,66900716,195856,39908,20.38,78638,93629,487,0.1,21.5,30.71,21.5,30.71,22.5,32.14,22.5,32.14,197255,207286,36534948,29428540,44.61,110284,27843780,16437344,11621024,101006,131611,0.06,0.1,178353,226188,55.91,23080.0,261.0,34233440,31730048,48.1,144228,26212368,12757216,9.59,20047924,3888,56,1589,40.01,29.57,43.33,315,45,1184.0,1184.0,1183.0,35.75,51.07,35.75,51.07,38.12,54.46,38.12,54.46,217760,186781,46.17,51.26,25942687,370017,0.13,5.0,2.0,76073.0,41333.0,886.0,193.0,723.0,305.0,353.0,436.0,89.0,37015220,28949900,43.89,224516,23518876,13121688,9.86,18820096,2720,5472,27,1567,25.53,23.61,41.0,10120.0,5061.0,5430.86,411,49,1845.0,1843.0,2325.0,1842.0,4427.0,37.5,53.57,37.0,52.86,39.0,55.71,39.0,55.71,277891,126778,31.33,36.41,25874317,438387,68.69,10.1,77.0,8.0,11.34,8.16,69.07,27757.0,31869396,34094092,51.69,185344,28151164,13756068,10.34,21336956,10979444,6000,54,1787,43.23,36.29,48.81,506,46,4,1103.0,1103.0,1067.0,41.12,58.75,41.12,58.75,42.0,60.0,42.0,60.0,154834,249707,61.73,66.81,25843762,468942,99.29,11631.0,1341.0,1244.0,1147.0,1384.0,1160.0,1181.0,1214.0,36865352,29098136,44.11,141520,27497064,614088,0.46,16644704,11079820,200,67030392,66180,11220,16.95,93547,90457,447,12601.0,12276.0,13411.99,515,216,5684.0,5684.0,8594.0,5678.0,11859.0,25.25,36.07,25.25,36.07,21.62,30.89,22.5,32.14,81426,323115,79.87,658,44612,993,67190,2646,3770111,685,46164,1650,111748,658,44612,993,67190,2646,680,3770111,45834,685,2639,46164,996,67417,993,67219,1647,111490,1651,111766,2688,690,3837824,46825,686,2672,46573,6412528,668,2564,45111,2567,669,3653324,45177,995,67339,991,67051,689,46610,690,46676,1675,113400,694,2621,47041,6170980,8385,2367,160309,2647,675,3771599,45693,678,2650,45891,984,66548,984,66548,690,46736,685,46394
1479409845,38143340,27820148,42.18,188960,26293980,14845828,11728140,560,66900716,195856,39908,20.38,78638,93629,487,0.1,21.88,31.25,21.5,30.71,22.5,32.14,22.5,32.14,197255,207286,36535016,29428472,44.61,110284,27843808,16437376,11621048,101006,131611,0.06,0.1,178353,226188,55.91,31226.0,233.0,34048320,31915168,48.38,144232,26212488,13454524,10.11,20254112,3984,61,1657,40.01,29.57,43.33,316,46,1017.0,1017.0,1015.0,35.5,50.71,35.5,50.71,38.5,55.0,38.5,55.0,217760,186781,46.17,51.26,25942687,370017,0.08,3.96,2.97,71439.0,43753.0,1256.0,163.0,699.0,339.0,682.0,380.0,74.0,37007904,28957216,43.9,224516,23524796,13112236,9.85,18821724,2856,5472,30,1567,25.53,23.61,41.0,8970.0,4548.0,4923.25,412,50,2398.0,2398.0,2455.0,2402.0,5002.0,37.62,53.75,37.0,52.86,39.0,55.71,39.0,55.71,277891,126778,31.33,36.41,25874317,438387,69.07,6.19,67.68,10.1,6.93,10.0,71.57,32637.0,31919944,34043544,51.61,185344,28151916,13631572,10.24,21356136,10979624,5952,52,1768,43.23,36.29,48.81,505,45,4,944.0,944.0,944.0,41.0,58.57,41.0,58.57,42.0,60.0,42.0,60.0,154834,249707,61.73,66.81,25843762,468942,99.24,11060.0,1256.0,1215.0,1114.0,1387.0,1057.0,1030.0,1188.0,36866956,29096532,44.11,141520,27497136,614088,0.46,16644732,11079848,48,67030392,66180,11220,16.95,93547,90459,447,12373.0,11710.0,12943.23,517,218,5474.0,5474.0,8139.0,5475.0,11320.0,25.0,35.71,25.0,35.71,21.5,30.71,22.5,32.14,81426,323115,79.87,693,46919,1009,68323,2683,3835217,697,47355,1706,115506,693,46919,1009,68323,2683,702,3835217,47685,697,2675,47355,1000,67589,992,67025,1693,114744,1696,114942,2532,676,3611372,45770,678,2544,45890,6076396,711,2760,48262,2751,709,3939328,48118,982,66277,986,66565,726,49229,726,49229,1764,119339,685,2509,46384,5879836,8551,2442,165225,2650,687,3793718,46582,685,2648,46450,1006,68161,1011,68723,717,48563,719,48695
1479409846,38141476,27822012,42.18,188968,26294360,14846404,11728100,612,66900716,195856,39908,20.38,78638,93629,487,0.1,21.5,30.71,21.12,30.18,22.5,32.14,22.5,32.14,197255,207286,36534756,29428732,44.61,110288,27843836,16437404,11621076,101006,131611,0.06,0.1,178352,226189,55.91,25133.0,233.0,34090292,31873196,48.32,144232,26212624,13402824,10.07,20198540,3936,62,1657,40.01,29.57,43.33,316,46,1097.0,1097.0,1096.0,36.0,51.43,36.0,51.43,38.5,55.0,38.5,55.0,217760,186781,46.17,51.26,25942687,370017,0.17,4.12,4.12,69899.0,40016.0,887.0,168.0,534.0,304.0,434.0,282.0,92.0,37002540,28962580,43.91,224516,23530160,13112616,9.85,18823468,2664,5472,28,1567,25.53,23.61,41.0,9011.0,4931.0,5789.58,411,49,1837.0,1837.0,1992.0,1812.0,4539.0,37.75,53.93,37.0,52.86,39.0,55.71,39.0,55.71,277891,126778,31.33,36.41,25874317,438387,67.71,9.38,72.73,8.08,6.12,7.92,72.0,31952.0,31835592,34127896,51.74,185344,28152788,13872128,10.43,21420956,10979876,6048,49,1803,44.26,36.62,48.85,506,46,4,1118.0,1118.0,1118.0,41.5,59.29,41.5,59.29,42.0,60.0,42.0,60.0,154834,249707,61.73,66.81,25843762,468942,99.12,10596.0,1114.0,1189.0,1158.0,1156.0,889.0,1097.0,1235.0,36868344,29095144,44.11,141520,27497168,614088,0.46,16644716,11079848,104,67030392,66180,11220,16.95,93547,90459,447,11883.0,10934.0,12183.11,517,218,4999.0,4999.0,7637.0,5006.0,10695.0,25.0,35.71,25.0,35.71,21.88,31.25,22.5,32.14,81426,323115,79.87,758,51258,965,65147,2435,3462126,708,47846,1722,116339,758,51258,965,65147,2435,703,3462126,47492,708,2466,47846,1063,72258,1062,72096,1730,116879,1727,116657,2464,747,3498821,51035,746,2466,50981,5714393,705,2442,47780,2442,707,3470573,47924,1056,71636,1055,71558,714,48302,709,47916,1816,123417,737,2434,50291,5566550,8827,2566,174610,2428,725,3450787,49326,728,2429,49524,984,66437,984,66437,719,48644,720,48710
