TimeStamp,0_kbmemfree,0_kbmemused,0_X..memused,0_kbbuffers,0_kbcached,0_kbactive,0_kbinact,0_kbswpfree,0_kbswpused,0_kbswpcad,0_dentunusd,0_inode.nr,0_X.dev.mapper.cloud..2.root_MBfsfree,0_X.dev.mapper.cloud..2.root_MBfsused,1_kbmemfree,1_kbmemused,1_X..memused,1_kbbuffers,1_kbcached,1_kbactive,1_kbinact,1_ldavg.15,1_X.dev.mapper.cloud..3.root_MBfsfree,1_X.dev.mapper.cloud..3.root_MBfsused,1_X.dev.mapper.cloud..3.root_.fsused,2_kbmemfree,2_kbmemused,2_X..memused,2_kbbuffers,2_kbcached,2_kbactive,2_file.nr,2_plist.sz,2_ldavg.1,2_ldavg.5,2_ldavg.15,2_totsck,2_X.dev.mapper.cloud..7.root_MBfsfree,2_X.dev.mapper.cloud..7.root_MBfsused,2_X.dev.mapper.cloud..7.root_.fsused,2_X.dev.mapper.cloud..7.root_.ufsused,2_X.dev.mapper.cloud..7.root_Ifree,2_X.dev.mapper.cloud..7.root_Iused,3_sum_intr.s,3_i129_intr.s,3_kbmemfree,3_kbmemused,3_X..memused,3_kbbuffers,3_kbcached,3_kbcommit,3_X..commit,3_kbactive,3_file.nr,3_runq.sz,3_plist.sz,3_ldavg.1,3_ldavg.5,3_ldavg.15,3_totsck,3_irec.s,3_idel.s,3_orq.s,3_iseg.s,3_X.dev.mapper.cloud..8.root_MBfsfree,3_X.dev.mapper.cloud..8.root_MBfsused,3_X.dev.mapper.cloud..8.root_.fsused,3_X.dev.mapper.cloud..8.root_.ufsused,3_X.dev.mapper.cloud..8.root_Ifree,3_X.dev.mapper.cloud..8.root_Iused,4_kbmemfree,4_kbmemused,4_X..memused,4_kbbuffers,4_kbcached,4_kbcommit,4_X..commit,4_kbactive,4_file.nr,4_runq.sz,4_plist.sz,4_ldavg.1,4_ldavg.5,4_ldavg.15,4_tcp.tw,4_X.dev.mapper.cloud..9.root_MBfsfree,4_X.dev.mapper.cloud..9.root_MBfsused,4_X.dev.mapper.cloud..9.root_.fsused,4_X.dev.mapper.cloud..9.root_.ufsused,4_X.dev.mapper.cloud..9.root_Ifree,4_X.dev.mapper.cloud..9.root_Iused,5_i138_intr.s,5_i139_intr.s,5_i142_intr.s,5_kbbuffers,5_kbcached,5_kbactive,5_kbinact,5_kbdirty,5_kbswpfree,5_kbswpused,5_kbswpcad,5_X..swpcad,5_dentunusd,5_irec.s,5_idel.s,5_orq.s,5_iseg.s,5_temp1_degC,5_temp1_.temp,5_temp2_degC,5_temp2_.temp,5_temp3_degC,5_temp3_.temp,5_temp4_degC,5_temp4_.temp,5_X.dev.mapper.cloud..5.root_MBfsfree,5_X.dev.mapper.cloud..5.root_MBfsused,5_X.dev.mapper.cloud..5.root_.fsused,6_RxPacktes,6_RxBytes,5_TxPacktes,5_TxBytes,6_RxPacktes,6_RxBytes,22_TxPacktes,22_TxBytes,23_RxPacktes,23_RxBytes,24_RxPacktes,24_RxBytes,25_TxPacktes,25_TxBytes,35_RxPacktes,35_RxBytes,37_TxPacktes,38_RxPacktes
1479409748,38228512,27734976,42.05,188952,26208396,14799664,11688696,66900716,195856,39908,78643,93634,197258,207283,36535404,29428084,44.61,110180,27840948,16435820,11619740,0.11,178355,226186,55.91,36893024,29070464,44.07,144184,26199652,17442808,1968,796,3.11,23.61,43.28,292,217771,186770,46.17,51.25,25942715,369989,34040.0,485.0,39399444,26565676,40.27,224440,23462508,5183780,3.9,16504204,3552,18,808,4.04,21.88,42.44,391,885.0,886.0,992.0,900.0,277903,126766,31.33,36.41,25874345,438359,34354620,31608868,47.92,185284,28063528,5696812,4.28,19011116,4176,28,1013,11.24,31.68,48.9,0,154845,249696,61.72,66.81,25843782,468922,445.0,302.0,543.0,141488,27493928,16640040,11078604,56,67030392,66180,11220,16.95,93550,2158.0,2158.0,3106.0,2160.0,22.0,31.43,22.0,31.43,20.0,28.57,20.0,28.57,81429,323112,79.87,200,13777,200,13777,200,13777,134,9032,134,9032,176,12077,174,11945,108,7208,172,171
1479409749,38226916,27736572,42.05,188952,26210472,14800240,11689840,66900716,195856,39908,78643,93634,197258,207283,36535632,29427856,44.61,110180,27841012,16435836,11619756,0.11,178355,226186,55.91,36900836,29062652,44.06,144184,26199724,17447680,1968,796,4.38,23.53,43.15,292,217771,186770,46.17,51.25,25942715,369989,33967.0,487.0,39393988,26571132,40.28,224440,23465200,5194848,3.9,16504904,3552,17,808,4.04,21.88,42.44,391,825.0,824.0,929.0,845.0,277903,126766,31.33,36.41,25874345,438359,34243224,31720264,48.09,185284,28065040,6132516,4.61,19123844,4272,22,1049,11.24,31.68,48.9,0,154845,249696,61.72,66.81,25843781,468923,502.0,277.0,448.0,141488,27493996,16640104,11078616,124,67030392,66180,11220,16.95,93550,2094.0,2094.0,3586.0,2092.0,22.0,31.43,22.0,31.43,20.0,28.57,20.0,28.57,81429,323112,79.87,97,6402,97,6402,97,6402,104,6900,104,6900,96,6336,98,6468,103,7019,99,99
1479409750,38224808,27738680,42.05,188952,26212576,14800764,11691920,66900716,195856,39908,78643,93634,197258,207284,36536136,29427352,44.61,110180,27841012,16435836,11619756,0.11,178355,226186,55.91,36771736,29191752,44.25,144184,26199796,17559636,1968,832,4.38,23.53,43.15,294,217771,186770,46.17,51.25,25942714,369990,35986.0,576.0,39340920,26624200,40.36,224440,23467176,5498760,4.13,16554960,3600,1,844,4.04,21.88,42.44,391,884.0,884.0,1014.0,854.0,277903,126766,31.33,36.41,25874344,438360,34191456,31772032,48.17,185284,28067556,6092968,4.58,19127192,4272,21,1051,11.24,31.68,48.9,0,154845,249696,61.72,66.81,25843781,468923,589.0,276.0,391.0,141488,27493996,16640152,11078620,124,67030392,66180,11220,16.95,93550,2316.0,2316.0,3361.0,2317.0,22.25,31.79,22.25,31.79,20.0,28.57,20.25,28.93,81429,323112,79.87,118,8045,118,8045,118,8045,193,13223,193,13223,132,9005,131,8939,208,14144,154,155
1479409751,38222680,27740808,42.05,188952,26214984,14801468,11693240,66900716,195856,39908,78643,93634,197257,207284,36535752,29427736,44.61,110184,27841008,16435836,11619756,0.11,178355,226186,55.91,36769856,29193632,44.26,144184,26199880,17561332,2064,835,4.38,23.53,43.15,295,217771,186770,46.17,51.25,25942713,369991,36304.0,453.0,39341168,26623952,40.36,224440,23469516,5498884,4.13,16554956,3600,2,844,4.04,21.88,42.44,391,730.0,730.0,828.0,724.0,277903,126766,31.33,36.41,25874344,438360,34192924,31770564,48.16,185284,28069808,6384196,4.8,19173576,4368,18,1086,12.1,31.52,48.75,0,154844,249697,61.72,66.81,25843780,468924,538.0,287.0,447.0,141492,27494060,16640200,11078644,16,67030392,66180,11220,16.95,93550,1999.0,1999.0,2868.0,1998.0,22.0,31.43,22.0,31.43,19.5,27.86,20.5,29.29,81429,323112,79.87,204,13868,204,13868,204,13868,148,10177,149,10243,197,13451,196,13385,158,10769,175,174
1479409752,38220704,27742784,42.06,188952,26217288,14801636,11694864,66900716,195856,39908,78643,93634,197257,207284,36535660,29427828,44.61,110184,27841100,16435872,11619780,0.11,178355,226186,55.91,36616100,29347388,44.49,144184,26199940,17674976,2064,868,4.38,23.53,43.15,294,217771,186770,46.17,51.25,25942713,369991,21066.0,377.0,39232332,26732788,40.53,224448,23467148,5873704,4.41,16663976,3696,19,879,3.96,21.57,42.23,392,671.0,671.0,656.0,673.0,277902,126767,31.33,36.41,25874343,438361,34123528,31839960,48.27,185284,28071732,6486640,4.87,19244008,4368,22,1086,12.1,31.52,48.75,0,154844,249697,61.72,66.81,25843780,468924,508.0,394.0,454.0,141492,27494092,16640232,11078648,52,67030392,66180,11220,16.95,93550,2216.0,2216.0,3452.0,2219.0,22.0,31.43,22.0,31.43,20.0,28.57,20.38,29.11,81429,323112,79.87,189,12911,189,12911,189,12911,223,15258,222,15192,200,13656,201,13722,199,13686,200,202
1479409753,38219096,27744392,42.06,188952,26218624,14801968,11696000,66900716,195856,39908,78643,93634,197257,207284,36535940,29427548,44.61,110184,27841100,16435872,11619780,0.11,178355,226186,55.91,36561880,29401608,44.57,144184,26200020,17784132,2112,905,4.38,23.53,43.15,295,217770,186771,46.17,51.25,25942712,369992,37713.0,510.0,39222900,26742220,40.54,224448,23469348,5873712,4.41,16665532,3696,6,880,3.96,21.57,42.23,392,931.0,931.0,1038.0,946.0,277902,126767,31.33,36.41,25874343,438361,33937992,32025496,48.55,185284,28073244,6883044,5.17,19351788,4416,19,1122,12.1,31.52,48.75,0,154844,249697,61.72,66.81,25843779,468925,535.0,343.0,540.0,141492,27494124,16640364,11078660,84,67030392,66180,11220,16.95,93550,2192.0,2192.0,3366.0,2191.0,22.0,31.43,22.0,31.43,20.0,28.57,20.0,28.57,81429,323112,79.87,179,12270,178,12204,179,12270,126,8436,126,8436,165,11258,166,11324,144,9668,164,163
1479409754,38216724,27746764,42.06,188952,26220292,14802268,11697288,66900716,195856,39908,78643,93634,197257,207284,36535720,29427768,44.61,110184,27841156,16435908,11619804,0.11,178355,226186,55.91,36495364,29468124,44.67,144184,26200072,17786632,2112,905,6.28,23.61,43.07,295,217770,186771,46.17,51.25,25942712,369992,36699.0,651.0,39107928,26857192,40.71,224448,23468160,6281156,4.72,16778256,3744,16,917,3.96,21.57,42.23,393,1263.0,1263.0,1567.0,1247.0,277902,126767,31.33,36.41,25874342,438362,33921256,32042232,48.58,185284,28075076,6885268,5.17,19364140,4416,25,1121,12.1,31.52,48.75,0,154844,249697,61.72,66.81,25843779,468925,495.0,520.0,739.0,141492,27494124,16640384,11078660,84,67030392,66180,11220,16.95,93550,2456.0,2456.0,3621.0,2455.0,22.0,31.43,22.0,31.43,20.0,28.57,20.5,29.29,81429,323112,79.87,117,7862,117,7862,117,7862,130,8768,132,8900,119,8018,119,8018,123,8367,122,122
1479409755,38214568,27748920,42.07,188952,26222140,14803104,11698748,66900716,195856,39908,78643,93634,197257,207284,36535912,29427576,44.61,110184,27841156,16435908,11619796,0.11,178355,226186,55.91,36515672,29447816,44.64,144184,26200148,17786432,2112,905,6.28,23.61,43.07,295,217770,186771,46.17,51.25,25942712,369992,34855.0,648.0,39000148,26964972,40.88,224448,23466140,6622360,4.98,16887544,3792,5,952,3.96,21.57,42.23,394,1070.0,1070.0,1225.0,1078.0,277902,126767,31.33,36.41,25874341,438363,33853288,32110200,48.68,185284,28076860,7282380,5.47,19464780,4464,25,1156,12.1,31.52,48.75,0,154844,249697,61.72,66.81,25843778,468926,419.0,461.0,410.0,141492,27494188,16640424,11078684,148,67030392,66180,11220,16.95,93550,2228.0,2228.0,3460.0,2227.0,22.0,31.43,22.0,31.43,20.0,28.57,20.5,29.29,81429,323112,79.87,167,11543,169,11675,167,11543,212,14653,210,14521,174,11993,172,11861,230,15788,170,170
1479409756,38213456,27750032,42.07,188952,26223732,14803920,11700060,66900716,195856,39908,78643,93634,197257,207284,36535692,29427796,44.61,110188,27841216,16435940,11619824,0.11,178355,226186,55.91,36672652,29290836,44.4,144184,26200208,17667244,2064,870,6.28,23.61,43.07,295,217770,186771,46.17,51.25,25942712,369992,36077.0,654.0,38994560,26970560,40.89,224448,23471852,6644052,4.99,16888104,3792,20,952,3.96,21.57,42.23,394,1091.0,1091.0,1167.0,1083.0,277902,126767,31.33,36.41,25874341,438363,33810932,32152556,48.74,185284,28078060,7218584,5.43,19466528,4464,17,1156,13.46,31.48,48.65,0,154844,249697,61.72,66.81,25843778,468926,473.0,324.0,558.0,141496,27494216,16640452,11078712,0,67030392,66180,11220,16.95,93550,2090.0,2090.0,3130.0,2093.0,22.0,31.43,22.0,31.43,20.0,28.57,20.38,29.11,81429,323112,79.87,215,14550,215,14550,215,14550,188,12751,188,12751,218,14804,218,14804,184,12635,225,224
1479409757,38211252,27752236,42.07,188952,26225884,14804256,11701224,66900716,195856,39908,78643,93634,197257,207284,36535596,29427892,44.61,110188,27841216,16435940,11619824,0.11,178355,226186,55.91,36528308,29435180,44.62,144184,26200268,17775876,2160,905,6.28,23.61,43.07,296,217770,186771,46.17,51.25,25942711,369993,29254.0,433.0,38992328,26972792,40.89,224456,23474668,6623488,4.98,16888476,3792,5,952,4.12,21.31,42.03,394,619.0,619.0,782.0,619.0,277902,126767,31.33,36.41,25874341,438363,33725948,32237540,48.87,185284,28079896,7614820,5.72,19577680,4560,28,1192,13.46,31.48,48.65,0,154844,249697,61.72,66.81,25843777,468927,627.0,463.0,612.0,141496,27494252,16640580,11078728,36,67030392,66180,11220,16.95,93550,2395.0,2395.0,3940.0,2392.0,22.38,31.96,22.38,31.96,20.0,28.57,20.5,29.29,81429,323112,79.87,178,12460,178,12460,178,12460,203,14083,203,14083,170,11900,171,11954,211,14471,163,162
1479409758,38210292,27753196,42.07,188952,26227860,14804888,11702440,66900716,195856,39908,78643,93634,197257,207284,36535500,29427988,44.61,110188,27841272,16435976,11619844,0.11,178355,226186,55.91,36435696,29527792,44.76,144184,26200356,17890192,2256,941,6.28,23.61,43.07,296,217770,186771,46.17,51.25,25942710,369994,42675.0,651.0,38878300,27086820,41.06,224456,23473440,7021612,5.28,17000192,3840,17,988,4.12,21.31,42.03,395,1127.0,1127.0,1225.0,1127.0,277902,126767,31.33,36.41,25874340,438364,33725980,32237508,48.87,185284,28081336,7591532,5.71,19582760,4560,24,1192,13.46,31.48,48.65,0,154844,249697,61.72,66.81,25843777,468927,737.0,411.0,855.0,141496,27494252,16640580,11078728,36,67030392,66180,11220,16.95,93550,2731.0,2731.0,4023.0,2735.0,22.5,32.14,22.5,32.14,20.0,28.57,20.38,29.11,81429,323112,79.87,221,15034,221,15034,221,15034,196,13364,196,13364,230,15692,231,15770,196,13525,232,233
1479409759,38208456,27755032,42.08,188952,26229112,14805000,11703408,66900716,195856,39908,78643,93634,197257,207284,36535692,29427796,44.61,110188,27841272,16435976,11619844,0.11,178355,226186,55.91,36441916,29521572,44.75,144184,26200440,17891752,2256,941,6.65,23.4,42.89,296,217770,186771,46.17,51.25,25942710,369994,46941.0,581.0,38873216,27091904,41.07,224456,23478012,7021844,5.28,17000632,3840,10,988,4.12,21.31,42.03,395,1216.0,1216.0,1386.0,1218.0,277902,126767,31.33,36.41,25874340,438364,33726788,32236700,48.87,185284,28083420,7676292,5.77,19584308,4560,33,1192,13.46,31.48,48.65,0,154844,249697,61.72,66.81,25843777,468927,894.0,333.0,631.0,141496,27494316,16640796,11078752,100,67030392,66180,11220,16.95,93550,2747.0,2748.0,3997.0,2745.0,22.0,31.43,22.0,31.43,20.12,28.75,20.5,29.29,81429,323112,79.87,204,13989,203,13923,204,13989,251,17171,251,17171,199,13559,198,13493,261,17646,210,212
1479409760,38205860,27757628,42.08,188952,26230476,14805720,11704620,66900716,195856,39908,78643,93634,197257,207284,36535784,29427704,44.61,110188,27841332,16436012,11619868,0.11,178355,226186,55.91,36357448,29606040,44.88,144184,26200520,17973208,2352,975,6.65,23.4,42.89,297,217770,186771,46.17,51.25,25942709,369995,38667.0,601.0,38759236,27205884,41.24,224456,23479580,7415140,5.57,17111236,3984,22,1024,4.12,21.31,42.03,396,1091.0,1091.0,1218.0,1111.0,277902,126767,31.33,36.41,25874339,438365,33614224,32349264,49.04,185284,28084976,8068724,6.06,19700200,4608,40,1228,13.46,31.48,48.65,0,154844,249697,61.72,66.81,25843776,468928,831.0,321.0,742.0,141496,27494316,16640796,11078752,100,67030392,66180,11220,16.95,93550,2752.0,2751.0,4214.0,2752.0,22.0,31.43,22.0,31.43,20.0,28.57,20.5,29.29,81429,323112,79.87,254,17260,253,17194,254,17260,212,14308,212,14308,257,17458,258,17524,186,12729,251,248
1479409761,38205420,27758068,42.08,188952,26231632,14805908,11705456,66900716,195856,39908,78643,93634,197257,207284,36535812,29427676,44.61,110196,27841352,16436032,11619904,0.11,178355,226186,55.91,36294568,29668920,44.98,144184,26200612,18010312,2352,975,6.65,23.4,42.89,297,217770,186771,46.17,51.25,25942709,369995,40510.0,726.0,38717076,27248044,41.31,224456,23482528,7687420,5.78,17150336,4080,20,1059,4.12,21.31,42.03,397,1551.0,1551.0,1440.0,1528.0,277902,126767,31.33,36.41,25874338,438366,33534476,32429012,49.16,185284,28086012,8435616,6.34,19786836,4656,37,1262,14.94,31.49,48.56,0,154844,249697,61.72,66.81,25843776,468928,816.0,514.0,743.0,141496,27494384,16640992,11078780,176,67030392,66180,11220,16.95,93550,3102.0,3102.0,4654.0,3101.0,22.5,32.14,22.5,32.14,20.5,29.29,20.5,29.29,81428,323113,79.87,188,12797,188,12797,188,12797,236,16181,236,16181,183,12479,183,12479,242,16392,188,190
1479409762,38203828,27759660,42.08,188952,26232968,14806560,11706324,66900716,195856,39908,78643,93634,197257,207284,36535720,29427768,44.61,110196,27841360,16436048,11619920,0.11,178355,226186,55.91,36260248,29703240,45.03,144184,26200692,18004628,2352,975,6.65,23.4,42.89,297,217770,186771,46.17,51.25,25942709,369995,40276.0,558.0,38637048,27328072,41.43,224460,23487464,7758264,5.83,17223784,4080,10,1060,4.83,21.17,41.88,397,1082.0,1082.0,1167.0,1108.0,277902,126767,31.33,36.41,25874338,438366,33489672,32473816,49.23,185284,28087004,8361016,6.28,19819468,4656,29,1263,14.94,31.49,48.56,0,154844,249698,61.72,66.81,25843776,468928,703.0,554.0,567.0,141496,27494416,16641008,11078796,0,67030392,66180,11220,16.95,93550,2597.0,2597.0,4274.0,2595.0,22.38,31.96,22.38,31.96,20.25,28.93,20.5,29.29,81428,323113,79.87,260,17652,260,17652,260,17652,236,16109,238,16241,269,18270,269,18270,256,17621,264,263
1479409763,38203508,27759980,42.08,188952,26234376,14807080,11706996,66900716,195856,39908,78643,93634,197257,207284,36536072,29427416,44.61,110196,27841360,16436048,11619920,0.11,178355,226186,55.91,36180380,29783108,45.15,144184,26200776,18125532,2400,1011,6.65,23.4,42.89,298,217770,186771,46.17,51.25,25942708,369996,35990.0,404.0,38636560,27328560,41.43,224460,23490664,7769472,5.84,17223836,4080,27,1060,4.83,21.17,41.88,397,995.0,995.0,1020.0,995.0,277902,126767,31.33,36.41,25874338,438366,33445132,32518356,49.3,185284,28088232,8405924,6.32,19823880,4704,26,1265,14.94,31.49,48.56,0,154843,249698,61.72,66.81,25843776,468928,582.0,557.0,769.0,141496,27494448,16641008,11078796,36,67030392,66180,11220,16.95,93550,2854.0,2854.0,4532.0,2855.0,22.38,31.96,22.38,31.96,20.0,28.57,20.5,29.29,81428,323113,79.87,265,18323,267,18455,265,18323,280,19188,279,19122,264,18245,263,18179,270,18396,264,263
1479409764,38202080,27761408,42.09,188952,26235232,14807272,11707744,66900716,195856,39908,78643,93634,197257,207284,36535448,29428040,44.61,110196,27841420,16436084,11619944,0.11,178355,226186,55.91,36104092,29859396,45.27,144184,26200848,18203780,2448,1046,7.72,23.34,42.77,299,217770,186771,46.17,51.25,25942707,369997,41682.0,692.0,38521372,27443748,41.6,224460,23487684,8154608,6.13,17337364,4176,22,1096,4.83,21.17,41.88,398,1385.0,1385.0,1652.0,1360.0,277902,126767,31.33,36.41,25874337,438367,33375016,32588472,49.4,185288,28089468,8743432,6.57,19931164,4752,34,1301,14.94,31.49,48.56,0,154843,249698,61.72,66.81,25843776,468928,649.0,688.0,778.0,141496,27494480,16641032,11078804,68,67030392,66180,11220,16.95,93550,3127.0,3127.0,4227.0,3133.0,22.38,31.96,22.38,31.96,20.12,28.75,20.5,29.29,81428,323113,79.87,244,16521,244,16521,244,16521,231,15719,230,15653,238,16205,239,16271,236,16069,240,241
1479409765,38200724,27762764,42.09,188952,26235960,14807608,11708192,66900716,195856,39908,78643,93634,197257,207284,36535864,29427624,44.61,110196,27841420,16436084,11619944,0.11,178355,226186,55.91,36076644,29886844,45.31,144184,26200940,18232904,2448,1047,7.72,23.34,42.77,299,217770,186771,46.17,51.25,25942707,369997,38849.0,465.0,38517380,27447740,41.61,224460,23492456,8144236,6.12,17336868,4176,21,1096,4.83,21.17,41.88,398,917.0,917.0,1106.0,935.0,277901,126768,31.33,36.41,25874337,438367,33382936,32580552,49.39,185288,28090424,8768032,6.59,19939632,4752,40,1301,14.94,31.49,48.56,0,154843,249698,61.72,66.81,25843775,468929,770.0,443.0,745.0,141496,27494512,16641052,11078816,100,67030392,66180,11220,16.95,93550,2999.0,2999.0,4573.0,2991.0,22.0,31.43,22.0,31.43,20.5,29.29,20.5,29.29,81428,323113,79.87,245,16630,242,16432,245,16630,280,19032,280,19032,258,17524,257,17458,290,19886,270,270
1479409766,38201088,27762400,42.09,188952,26236784,14808088,11708696,66900716,195856,39908,78643,93634,197257,207284,36535776,29427712,44.61,110200,27841504,16436116,11619968,0.11,178355,226186,55.91,35973224,29990264,45.46,144188,26201008,18343816,2496,1082,7.72,23.34,42.77,300,217769,186772,46.17,51.25,25942706,369998,30940.0,426.0,38523116,27442004,41.6,224460,23490844,8156024,6.13,17337908,4224,26,1097,4.83,21.17,41.88,399,896.0,896.0,876.0,876.0,277901,126768,31.33,36.41,25874336,438368,33280280,32683208,49.55,185296,28091408,9115996,6.85,20046352,4848,37,1337,16.55,31.55,48.48,0,154843,249698,61.72,66.81,25843775,468929,700.0,538.0,736.0,141496,27494544,16641092,11078840,140,67030392,66180,11220,16.95,93550,3061.0,3061.0,4611.0,3060.0,22.38,31.96,22.38,31.96,20.5,29.29,20.5,29.29,81428,323113,79.87,291,19940,294,20138,291,19940,313,21616,314,21682,304,20786,302,20642,305,20862,301,300
1479409767,38199068,27764420,42.09,188952,26238520,14809724,11708780,66900716,195856,39908,78643,93634,197257,207284,36536448,29427040,44.61,110200,27841504,16436116,11619968,0.11,178355,226186,55.91,35908092,30055396,45.56,144188,26201096,18360804,2496,1083,7.72,23.34,42.77,300,217769,186772,46.17,51.25,25942706,369998,44561.0,595.0,38515424,27449696,41.61,224464,23494784,8132736,6.11,17337380,4176,3,1097,5.97,21.14,41.75,399,1521.0,1521.0,1278.0,1522.0,277901,126768,31.33,36.41,25874336,438368,33237296,32726192,49.61,185300,28092800,9207004,6.92,20067788,4848,41,1338,16.55,31.55,48.48,0,154843,249698,61.72,66.81,25843775,468929,795.0,583.0,564.0,141496,27494576,16641172,11078856,172,67030392,66180,11220,16.95,93550,2940.0,2940.0,4773.0,2940.0,22.5,32.14,22.5,32.14,20.5,29.29,20.5,29.29,81428,323113,79.87,306,21000,306,21000,306,21000,254,17273,253,17207,281,19210,283,19354,259,17615,273,275
1479409768,38198552,27764936,42.09,188952,26239316,14809744,11709568,66900716,195856,39908,78643,93634,197257,207284,36536024,29427464,44.61,110200,27841536,16436132,11619984,0.11,178355,226186,55.91,35926752,30036736,45.54,144188,26201180,18360700,2496,1083,7.72,23.34,42.77,300,217769,186772,46.17,51.25,25942706,369998,38809.0,387.0,38428232,27536888,41.74,224464,23471396,8518512,6.4,17426156,4272,18,1132,5.97,21.14,41.75,399,842.0,842.0,936.0,843.0,277901,126768,31.33,36.41,25874335,438369,33095156,32868332,49.83,185300,28093680,9646072,7.25,20170300,4944,38,1373,16.55,31.55,48.48,0,154843,249698,61.72,66.81,25843774,468930,740.0,554.0,593.0,141496,27494608,16641244,11078880,0,67030392,66180,11220,16.95,93550,3175.0,3175.0,4858.0,3174.0,22.5,32.14,22.5,32.14,20.5,29.29,20.5,29.29,81428,323113,79.87,295,19963,294,19897,295,19963,337,23215,339,23347,315,21451,316,21517,343,23691,322,322
1479409769,38197452,27766036,42.09,188952,26239852,14810208,11709632,66900716,195856,39908,78643,93634,197257,207284,36536372,29427116,44.61,110200,27841536,16436132,11619984,0.11,178355,226186,55.91,35901456,30062032,45.57,144188,26201264,18411216,2544,1119,9.43,23.44,42.7,301,217769,186772,46.17,51.25,25942705,369999,39281.0,415.0,38418604,27546516,41.76,224464,23477348,8499252,6.39,17428084,4320,11,1132,5.97,21.14,41.75,399,2375.0,2375.0,1648.0,2405.0,277901,126768,31.33,36.41,25874335,438369,33149892,32813596,49.75,185300,28094392,9571140,7.19,20164208,4944,30,1373,16.55,31.55,48.48,0,154843,249698,61.72,66.81,25843774,468930,689.0,630.0,655.0,141496,27494640,16641252,11078880,36,67030392,66180,11220,16.95,93550,3039.0,3039.0,4811.0,3037.0,22.5,32.14,22.5,32.14,21.0,30.0,21.0,30.0,81428,323113,79.87,339,23427,338,23361,339,23427,333,22530,331,22398,337,23151,336,23085,315,21238,334,332
1479409770,38197752,27765736,42.09,188952,26241292,14810716,11710608,66900716,195856,39908,78643,93634,197257,207284,36536360,29427128,44.61,110200,27841596,16436164,11620012,0.11,178355,226186,55.91,35786920,30176568,45.75,144188,26201364,18532380,2544,1156,9.43,23.44,42.7,302,217769,186772,46.17,51.25,25942705,369999,35583.0,485.0,38315356,27649764,41.92,224464,23472892,8905176,6.69,17539652,4368,24,1168,5.97,21.14,41.75,400,1070.0,1070.0,1075.0,1041.0,277901,126768,31.33,36.41,25874334,438370,33052192,32911296,49.89,185300,28095004,9900092,7.44,20245816,5040,46,1408,16.55,31.55,48.48,0,154843,249698,61.72,66.81,25843773,468931,881.0,615.0,878.0,141496,27494672,16641352,11078904,76,67030392,66180,11220,16.95,93550,3815.0,3815.0,5714.0,3817.0,22.5,32.14,22.5,32.14,20.5,29.29,21.0,30.0,81428,323113,79.87,306,20953,308,21085,306,20953,272,18629,273,18695,300,20569,299,20503,303,20759,292,293
1479409771,38196528,27766960,42.09,188952,26241480,14810904,11710564,66900716,195856,39908,78643,93634,197257,207284,36536484,29427004,44.61,110208,27841588,16436164,11620012,0.11,178355,226186,55.91,35794632,30168856,45.74,144188,26201452,18531756,2592,1159,9.43,23.44,42.7,303,217769,186772,46.17,51.25,25942704,370000,39274.0,418.0,38264900,27700220,41.99,224464,23460528,9226736,6.93,17597832,4416,24,1203,5.97,21.14,41.75,401,1205.0,1205.0,1199.0,1222.0,277901,126768,31.33,36.41,25874334,438370,33013420,32950068,49.95,185300,28095928,9865356,7.41,20277556,5040,41,1409,18.99,31.8,48.48,0,154843,249698,61.72,66.81,25843773,468931,719.0,595.0,775.0,141500,27494704,16641404,11078904,124,67030392,66180,11220,16.95,93550,3418.0,3418.0,5807.0,3420.0,22.5,32.14,22.5,32.14,20.5,29.29,20.88,29.82,81428,323113,79.87,290,19664,283,19202,290,19664,341,23205,343,23349,298,20216,297,20150,346,23748,308,309
1479409772,38195416,27768072,42.1,188952,26242248,14811560,11710580,66900716,195856,39908,78643,93634,197257,207284,36536488,29427000,44.61,110208,27841652,16436188,11620020,0.11,178355,226186,55.91,35702544,30260944,45.88,144188,26201548,18634424,2640,1191,9.43,23.44,42.7,303,217769,186772,46.17,51.25,25942704,370000,46893.0,476.0,38203016,27762104,42.09,224464,23465504,9269848,6.97,17655340,4416,28,1204,6.61,21.02,41.6,401,1993.0,1994.0,1931.0,1974.0,277901,126768,31.33,36.41,25874334,438370,32884324,33079164,50.15,185300,28096800,10296604,7.74,20400028,5088,40,1446,18.99,31.8,48.48,0,154842,249699,61.72,66.81,25843772,468932,709.0,567.0,783.0,141500,27494736,16641512,11078928,156,67030392,66180,11220,16.95,93550,3332.0,3332.0,5061.0,3328.0,22.5,32.14,22.5,32.14,20.5,29.29,20.88,29.82,81428,323113,79.87,347,23790,353,24186,347,23790,334,22781,333,22703,333,22842,335,22974,316,21316,328,325
